,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,Total_Price,address,postcode,state,country,property_valuation
4448,6548,46,2413,2017-05-10,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40672.0,Abbey,Murrow,Male,27.0,1943-08-11,Environmental Specialist,Manufacturing,High Net Worth,N,Yes,17.0,76.0,6718.139999999999,423 Debra Terrace,3082.0,VIC,Australia,8.0
4449,6549,0,3441,2017-04-21,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,36668.0,Janelle,Ebbage,Female,44.0,1988-10-16,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20.0,31.0,16580.96,0 Reinke Lane,3034.0,VIC,Australia,9.0
4450,6550,23,3077,2017-08-07,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34071.0,Emelen,Gillopp,Male,19.0,2000-08-11,Information Systems Manager,Manufacturing,Affluent Customer,N,No,2.0,19.0,11644.72,25578 Mayfield Drive,2099.0,NSW,Australia,10.0
4451,6551,48,2602,2017-02-06,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,Jessamine,Butcher,Female,46.0,1977-03-22,Structural Analysis Engineer,Health,Mass Customer,N,No,3.0,43.0,43723.92,10 American Alley,2066.0,NSW,Australia,12.0
4452,6552,54,25,2017-04-15,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295.0,Geoff,Assaf,Male,72.0,1976-12-02,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21.0,43.0,967.68,28 5th Center,4413.0,QLD,Australia,3.0
4453,6553,28,1178,2017-04-26,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,Angelo,Byne,Male,1.0,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0,50.0,1082.36,0005 Independence Drive,2118.0,NSW,Australia,9.0
4454,6554,13,2323,2017-04-26,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,Adair,Piser,Male,2.0,1988-04-30,Desktop Support Technician,Property,High Net Worth,N,No,13.0,32.0,1653.02,54970 Veith Hill,4125.0,QLD,Australia,7.0
4455,6555,81,3289,2017-10-22,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38002.0,Frederico,Spearman,Male,43.0,1978-01-04,Assistant Manager,Property,Mass Customer,N,No,12.0,42.0,22443.420000000002,8107 Coolidge Pass,2075.0,NSW,Australia,12.0
4456,6556,53,72,2017-12-08,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,39915.0,Sammy,Cheese,Male,93.0,1972-02-13,Administrative Officer,Manufacturing,Affluent Customer,N,Yes,16.0,48.0,9446.94,29466 Hanson Pass,4208.0,QLD,Australia,6.0
4457,6557,19,2668,2017-10-29,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,Allan,Govan,Male,27.0,1978-07-26,Senior Quality Engineer,Health,Mass Customer,N,No,18.0,41.0,194.67,920 Manley Crossing,4226.0,QLD,Australia,8.0
4458,6558,23,1504,2017-05-23,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34115.0,Coop,Corneck,Male,98.0,1975-01-03,Data Coordiator,Property,Affluent Customer,N,Yes,13.0,45.0,60062.24,39677 Emmet Terrace,2211.0,NSW,Australia,10.0
4459,6563,38,2321,2017-07-22,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39427.0,Libbi,Freeberne,Female,27.0,1980-03-25,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,20.0,40.0,22315.77,386 Jay Junction,4218.0,QLD,Australia,3.0
4460,6564,83,2383,2017-12-02,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,Zaria,Eberz,Female,34.0,1978-09-15,Compensation Analyst,Financial Services,Mass Customer,N,No,15.0,41.0,22951.02,25925 Service Crossing,2147.0,NSW,Australia,9.0
4461,6565,60,1876,2017-08-08,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41848.0,Borden,Wooles,Male,16.0,1977-05-28,Recruiting Manager,Financial Services,Affluent Customer,N,No,21.0,43.0,28157.6,4498 Donald Crossing,2525.0,NSW,Australia,10.0
4462,6567,53,1758,2017-08-01,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,34170.0,Helli,Cooksley,Female,16.0,1971-10-28,Administrative Assistant I,Argiculture,Mass Customer,N,Yes,6.0,48.0,1625.28,4 5th Circle,2800.0,NSW,Australia,2.0
4463,6568,43,3164,2017-08-01,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,41064.0,Hortensia,Rainger,Female,53.0,1986-01-14,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14.0,34.0,34422.97,09 Mitchell Terrace,2166.0,NSW,Australia,9.0
4464,6569,32,3491,2017-06-24,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,Leanna,Cromb,Female,69.0,1976-04-03,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10.0,44.0,14584.53,82 Dahle Crossing,3195.0,VIC,Australia,10.0
4465,6571,25,1049,2017-01-05,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,Fraser,Gaenor,Male,35.0,1996-03-02,Software Consultant,Property,Mass Customer,N,No,2.0,24.0,29037.75,79 Lighthouse Bay Lane,3082.0,VIC,Australia,8.0
4466,6572,53,3483,2017-03-23,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,37838.0,Emlyn,Burnel,Male,19.0,1956-10-02,Senior Sales Associate,Health,High Net Worth,N,Yes,15.0,63.0,14534.240000000002,93 Vera Parkway,4216.0,QLD,Australia,5.0
4467,6574,62,1350,2017-09-05,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,36146.0,Bing,Vicar,Male,10.0,1957-09-30,Staff Scientist,Retail,Mass Customer,N,Yes,8.0,62.0,2987.2000000000003,38 Hansons Place,3023.0,VIC,Australia,7.0
4468,6575,97,2011,2017-01-25,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,42560.0,Guthrie,MacAne,Male,68.0,1978-01-22,VP Sales,Manufacturing,High Net Worth,N,Yes,12.0,42.0,45383.2,5 Loftsgordon Avenue,2068.0,NSW,Australia,12.0
4469,6576,49,2334,2017-03-15,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,Zebulen,Hefford,Male,30.0,1996-03-16,Food Chemist,Health,Affluent Customer,N,No,5.0,24.0,12003.9,2 Raven Way,3106.0,VIC,Australia,10.0
4470,6577,85,1824,2017-03-03,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,34079.0,Robbie,Yakubovics,Female,12.0,1959-10-12,Safety Technician III,Manufacturing,Affluent Customer,N,Yes,5.0,60.0,2464.32,2364 Dovetail Way,3048.0,VIC,Australia,6.0
4471,6579,0,965,2017-06-05,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,41047.0,Meggie,Whitchurch,Female,86.0,1997-06-18,Structural Engineer,Retail,High Net Worth,N,Yes,5.0,23.0,11859.4,5 Hintze Hill,2641.0,NSW,Australia,1.0
4472,6580,18,2174,2017-05-25,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,Rock,Vickerstaff,Male,32.0,1962-09-21,Account Executive,Argiculture,High Net Worth,N,No,11.0,57.0,22053.76,5890 Comanche Trail,3429.0,VIC,Australia,6.0
4473,6586,21,1116,2017-10-10,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,34527.0,Tori,Coche,Female,59.0,1974-06-26,Assistant Manager,Health,Mass Customer,N,Yes,16.0,46.0,22463.66,79494 Ruskin Circle,2527.0,NSW,Australia,9.0
4474,6587,16,2009,2017-08-11,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,40303.0,Neilla,Castrillo,Female,19.0,1960-03-16,Staff Accountant IV,Health,Affluent Customer,N,Yes,19.0,60.0,28103.089999999997,6466 Troy Street,2763.0,NSW,Australia,8.0
4475,6591,4,2625,2017-05-14,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38216.0,Kristal,McRobbie,Female,45.0,1972-03-16,Research Assistant I,Manufacturing,Affluent Customer,N,Yes,8.0,48.0,30486.600000000002,1567 Schiller Street,3810.0,VIC,Australia,6.0
4476,6592,0,2299,2017-11-01,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,38573.0,Mahmoud,Dagworthy,Male,11.0,1986-10-21,Computer Systems Analyst I,Property,High Net Worth,N,Yes,7.0,33.0,589.8199999999999,531 Springview Lane,3101.0,VIC,Australia,10.0
4477,6593,27,39,2017-09-16,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,Hunfredo,Smalley,Male,5.0,1979-04-16,Assistant Media Planner,Entertainment,Mass Customer,N,No,22.0,41.0,1943.6000000000001,38726 Ilene Crossing,2212.0,New South Wales,Australia,10.0
4478,6594,65,1445,2017-06-12,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,Bettine,Yoselevitch,Female,57.0,1973-03-29,Web Designer II,IT,Affluent Customer,N,No,18.0,47.0,44385.33,6418 Jenna Trail,2640.0,NSW,Australia,4.0
4479,6595,97,2603,2017-11-17,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,Mercy,Jost,Female,44.0,1962-02-04,Nurse,Financial Services,High Net Worth,N,No,11.0,58.0,29365.6,84 Stuart Lane,3146.0,VIC,Australia,11.0
4480,6597,19,2254,2017-09-22,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,Ann,Beek,Female,36.0,1955-10-21,Programmer Analyst II,Health,Affluent Customer,N,No,18.0,64.0,259.56,8718 Warner Avenue,2148.0,NSW,Australia,8.0
4481,6598,1,489,2017-03-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Tresa,Reeks,Female,18.0,1971-05-31,Senior Editor,Retail,Mass Customer,N,Yes,4.0,49.0,17186.760000000002,3743 Melody Avenue,3550.0,Victoria,Australia,4.0
4482,6602,2,2985,2017-11-22,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,38258.0,Kerby,Nesfield,Male,69.0,1986-10-14,Sales Representative,Retail,Affluent Customer,N,Yes,14.0,33.0,3699.7799999999997,3 Mariners Cove Terrace,2216.0,NSW,Australia,10.0
4483,6603,79,500,2017-02-25,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,39880.0,Lazar,Crathern,Male,19.0,1992-04-11,Recruiting Manager,Retail,Affluent Customer,N,Yes,10.0,28.0,15542.19,2639 Brown Road,3910.0,Victoria,Australia,7.0
4484,6604,34,749,2017-08-31,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Andreas,Cosin,Male,47.0,1972-08-01,Environmental Specialist,Argiculture,Mass Customer,N,No,19.0,47.0,21841.84,760 Forest Dale Place,3068.0,Victoria,Australia,12.0
4485,6605,40,2480,2017-06-12,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,36146.0,Adey,Shevlin,Female,3.0,1971-12-26,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,16.0,48.0,1796.28,22779 Graedel Road,4655.0,QLD,Australia,2.0
4486,6606,38,1291,2017-12-14,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,Warner,Zuker,Male,0.0,1980-08-16,Quality Engineer,Health,Mass Customer,N,No,12.0,39.0,0.0,8 Kinsman Alley,4304.0,QLD,Australia,2.0
4487,6607,8,3262,2017-03-15,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,Maynord,L'Episcopi,Male,65.0,1959-10-14,Product Engineer,Entertainment,Mass Customer,N,No,12.0,60.0,98548.45000000001,2558 Morningstar Center,4221.0,QLD,Australia,8.0
4488,6608,28,2371,2017-01-14,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,41701.0,Rory,Lokier,Female,22.0,1966-11-18,Staff Scientist,Manufacturing,High Net Worth,N,Yes,8.0,53.0,33354.86,03 Clarendon Way,2099.0,NSW,Australia,10.0
4489,6610,3,3273,2017-09-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,36361.0,Darline,Alpes,Female,72.0,1978-05-17,General Manager,Entertainment,Mass Customer,N,No,11.0,42.0,28002.24,8551 Mayfield Court,3175.0,VIC,Australia,12.0
4490,6612,1,179,2017-08-09,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,41533.0,Esteban,Sewill,Male,23.0,1966-05-11,Environmental Tech,Manufacturing,High Net Worth,N,Yes,6.0,54.0,19870.850000000002,4 Dayton Terrace,2280.0,NSW,Australia,9.0
4491,6615,40,2542,2017-06-09,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,40672.0,Amanda,Leverington,Female,43.0,1966-03-11,Accounting Assistant I,Property,Affluent Customer,N,Yes,12.0,54.0,37620.7,2 Larry Trail,2207.0,NSW,Australia,8.0
4492,6617,90,3214,2017-02-22,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38002.0,Cindelyn,Balas,Female,2.0,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,27.0,580.82,050 Monterey Street,4869.0,QLD,Australia,3.0
4493,6618,0,2048,2017-06-11,0.0,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Sorcha,Genthner,Female,22.0,1960-04-13,Financial Advisor,Financial Services,High Net Worth,N,No,13.0,60.0,8290.48,56 Sommers Point,2204.0,NSW,Australia,8.0
4494,6621,37,80,2017-01-05,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,Pablo,Small,Male,11.0,1978-04-24,Data Coordiator,Entertainment,Mass Customer,N,No,13.0,42.0,2737.02,7 Jackson Point,3561.0,VIC,Australia,1.0
4495,6622,59,2184,2017-06-01,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,Lamar,Gladman,Male,49.0,1971-12-05,Statistician III,Health,Mass Customer,N,No,11.0,48.0,35945.420000000006,396 Sachs Road,2147.0,NSW,Australia,8.0
4496,6623,86,3299,2017-04-08,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38482.0,Sybille,Ballsdon,Female,27.0,1980-04-10,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,12.0,40.0,3376.89,402 Clyde Gallagher Terrace,3153.0,VIC,Australia,6.0
4497,6624,50,55,2017-08-14,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37220.0,Linc,Jillions,Male,48.0,1956-09-24,Paralegal,Financial Services,Affluent Customer,N,Yes,7.0,63.0,6332.16,15 Almo Lane,2029.0,New South Wales,Australia,10.0
4498,6625,30,2498,2017-05-28,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,Rosana,Emmatt,Female,70.0,1978-02-02,Software Test Engineer III,Retail,High Net Worth,N,No,8.0,42.0,53962.299999999996,07623 Mandrake Trail,2093.0,NSW,Australia,11.0
4499,6626,75,3090,2017-01-03,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,Zared,Pinchback,Male,81.0,1964-12-06,Operator,Manufacturing,Mass Customer,N,No,8.0,55.0,69979.95,98978 Nevada Circle,3020.0,VIC,Australia,8.0
4500,6627,99,1581,2017-02-04,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,Melessa,Delyth,Female,26.0,1974-04-13,Recruiter,Argiculture,Mass Customer,N,No,13.0,46.0,20043.14,45314 Pepper Wood Junction,2251.0,NSW,Australia,6.0
4501,6631,90,870,2017-05-18,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,Hugh,Wilce,Male,63.0,1964-01-29,Pharmacist,Health,Mass Customer,N,No,6.0,56.0,18295.83,383 Rockefeller Junction,2753.0,NSW,Australia,9.0
4502,6632,41,367,2017-10-20,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,41064.0,Katrinka,Sturrock,Female,93.0,1985-02-17,Programmer II,Manufacturing,Mass Customer,N,Yes,12.0,35.0,29084.82,279 Jenna Circle,2179.0,NSW,Australia,12.0
4503,6634,2,595,2017-05-18,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,Nikola,Jeanon,Male,72.0,1973-05-12,VP Marketing,Financial Services,Mass Customer,N,No,22.0,47.0,3860.64,0278 Elka Place,4305.0,QLD,Australia,4.0
4504,6635,83,312,2017-03-30,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,42218.0,Garek,Prattin,Male,44.0,1958-03-17,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6.0,62.0,29701.32,252 Mockingbird Plaza,2216.0,NSW,Australia,10.0
4505,6636,12,1991,2017-11-18,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,35378.0,Tobe,Godrich,Male,35.0,1993-09-27,Research Nurse,Health,Mass Customer,N,Yes,8.0,26.0,5656.0,42554 Burrows Court,2117.0,NSW,Australia,10.0
4506,6637,47,588,2017-05-20,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,Gunther,Jackman,Male,15.0,1963-10-05,Assistant Media Planner,Entertainment,Mass Customer,N,No,11.0,56.0,22971.300000000003,62 Cherokee Terrace,2630.0,NSW,Australia,1.0
4507,6638,97,1902,2017-04-18,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,34556.0,Camille,Vallintine,Female,48.0,1964-12-01,Environmental Tech,Financial Services,Mass Customer,N,Yes,4.0,55.0,7294.08,36866 Summit Point,3750.0,VIC,Australia,9.0
4508,6639,15,374,2017-12-02,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,41345.0,Valdemar,MacCoughen,Male,81.0,1992-01-22,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8.0,28.0,60660.9,1823 Judy Center,3165.0,VIC,Australia,10.0
4509,6642,35,2438,2017-06-02,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,39526.0,Lorianne,Ethersey,Female,76.0,1983-01-29,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,4.0,37.0,11734.4,99739 Coolidge Crossing,2760.0,NSW,Australia,7.0
4510,6643,3,2702,2017-03-05,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258.0,Saraann,Gilliard,Female,34.0,1976-11-30,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11.0,43.0,13223.28,8598 Nova Parkway,2758.0,NSW,Australia,9.0
4511,6645,40,1004,2017-03-15,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,Colas,Pumfrett,Male,35.0,1975-07-09,Business Systems Development Analyst,IT,High Net Worth,N,No,22.0,44.0,20956.6,61 Lukken Plaza,3182.0,VIC,Australia,6.0
4512,6646,5,2699,2017-04-05,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37659.0,Michal,Woltering,Male,93.0,1978-05-25,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,16.0,42.0,42753.03,7 Fordem Point,3057.0,VIC,Australia,7.0
4513,6647,10,320,2017-07-07,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,Aldous,Cubin,Male,19.0,1997-02-09,Registered Nurse,Health,Mass Customer,N,No,4.0,23.0,6901.75,1108 Nevada Junction,4701.0,QLD,Australia,2.0
4514,6648,51,1996,2017-01-27,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,Filmer,Furby,Male,4.0,1985-12-29,Structural Engineer,Manufacturing,Mass Customer,N,No,4.0,34.0,4813.6,6698 Melody Crossing,4556.0,QLD,Australia,8.0
4515,6649,71,473,2017-07-01,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,40553.0,Benji,O'Shirine,Male,2.0,1977-03-13,Junior Executive,Health,Mass Customer,N,Yes,20.0,43.0,2211.5,29 South Point,3111.0,Victoria,Australia,9.0
4516,6653,18,3374,2017-07-05,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,Joann,Corrigan,Female,77.0,1959-11-17,Sales Associate,Manufacturing,Mass Customer,N,Yes,12.0,60.0,33221.65,000 Boyd Center,2160.0,NSW,Australia,8.0
4517,6654,85,694,2017-05-07,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36334.0,Lilith,Lanning,Female,66.0,1968-12-28,Media Manager III,Health,Mass Customer,N,No,13.0,51.0,13553.76,1 Moose Avenue,2017.0,NSW,Australia,8.0
4518,6655,52,1776,2017-01-05,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,Korey,Gate,Male,77.0,1978-08-26,Accountant I,Financial Services,Affluent Customer,N,No,10.0,41.0,63872.27,56 Bultman Parkway,4721.0,QLD,Australia,1.0
4519,6656,48,3280,2017-07-17,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,40784.0,Micki,McNamara,Female,49.0,1987-05-02,General Manager,Financial Services,Mass Customer,N,Yes,21.0,33.0,46575.479999999996,9 Hallows Circle,2113.0,NSW,Australia,11.0
4520,6657,4,20,2017-11-01,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,37698.0,Basile,Firth,Male,72.0,1980-08-13,Project Manager,Manufacturing,Mass Customer,N,No,11.0,39.0,48778.56,032 Bartelt Crossing,2444.0,New South Wales,Australia,8.0
4521,6658,33,2045,2017-06-15,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,Hermina,Franzel,Female,15.0,1984-07-03,VP Sales,Financial Services,High Net Worth,N,No,15.0,36.0,24163.5,46031 Hudson Place,2075.0,NSW,Australia,11.0
4522,6660,80,607,2017-09-20,0.0,Cancelled,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,Adelaida,Redmond,Female,55.0,1976-08-10,Dental Hygienist,Health,Mass Customer,N,No,15.0,43.0,51361.200000000004,00164 Canary Drive,2041.0,NSW,Australia,11.0
4523,6661,52,1295,2017-02-05,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,39915.0,Irving,Murton,Male,66.0,1997-01-25,Nurse,Argiculture,Mass Customer,N,Yes,5.0,23.0,54747.659999999996,07780 Autumn Leaf Drive,4209.0,QLD,Australia,7.0
4524,6663,34,498,2017-11-07,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,42560.0,Emmalee,Sketcher,Female,58.0,1978-04-30,VP Sales,Manufacturing,High Net Worth,N,Yes,10.0,42.0,9372.8,470 Bunting Center,2447.0,NSW,Australia,3.0
4525,6664,86,37,2017-05-01,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Laurie,Dwerryhouse,Female,46.0,1985-12-22,Social Worker,Health,High Net Worth,N,No,16.0,34.0,21377.120000000003,54 Sage Plaza,4726.0,QLD,Australia,1.0
4526,6665,62,3408,2017-11-18,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,Becka,Bysaker,Female,10.0,1972-07-11,Tax Accountant,Manufacturing,Mass Customer,N,No,18.0,47.0,2987.2000000000003,097 Gulseth Lane,4178.0,QLD,Australia,8.0
4527,6666,27,329,2017-05-26,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,36498.0,Garvy,Berthel,Male,25.0,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,Yes,12.0,35.0,3860.0,19507 Red Cloud Park,3338.0,VIC,Australia,4.0
4528,6667,97,2184,2017-03-19,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,Lamar,Gladman,Male,49.0,1971-12-05,Statistician III,Health,Mass Customer,N,No,11.0,48.0,7446.04,396 Sachs Road,2147.0,NSW,Australia,8.0
4529,6668,90,523,2017-12-12,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37539.0,Elberta,Tixall,Female,44.0,1974-11-24,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,16.0,45.0,12778.04,62 Northport Lane,2049.0,NSW,Australia,10.0
4530,6670,46,2099,2017-02-05,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40618.0,Mikel,McKechnie,Male,40.0,1959-10-03,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,19.0,60.0,9952.8,3981 Karstens Place,2570.0,NSW,Australia,8.0
4531,6671,31,1250,2017-03-21,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,Jacklyn,Kewley,Female,42.0,2001-11-02,Help Desk Technician,Manufacturing,Mass Customer,N,No,1.0,18.0,7273.56,795 Arapahoe Hill,4818.0,QLD,Australia,7.0
4532,6673,13,2048,2017-01-14,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,Sorcha,Genthner,Female,22.0,1960-04-13,Financial Advisor,Financial Services,High Net Worth,N,No,13.0,60.0,18183.22,56 Sommers Point,2204.0,NSW,Australia,8.0
4533,6674,76,1483,2017-09-20,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,33429.0,Beth,Daile,Female,55.0,1971-12-11,Senior Quality Engineer,Telecommunications,Mass Customer,N,Yes,14.0,48.0,28261.75,941 La Follette Hill,2263.0,NSW,Australia,10.0
4534,6676,12,1886,2017-12-24,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,Eugenie,Belcham,Female,35.0,1978-09-22,Nurse,IT,Affluent Customer,N,No,18.0,41.0,5656.0,34 Arrowood Pass,2567.0,NSW,Australia,9.0
